MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
258.2674,191.4985,210.3505,0.0068,0.0,0.0061,0.0052,0.015,0.0156,0.2764,0.013,0.0089,0.0179,0.0624,0.0638,29.0685,0.5082,0.6309,-7.7796,0.1201,2.0698,0.1949
114.3485,550.1654,200.6903,0.0023,0.0,0.0019,0.0022,0.0047,0.0154,0.2135,0.0132,0.0103,0.0263,0.018,0.0374,19.4853,0.5014,0.7151,-5.9985,0.0316,2.4327,0.0986
186.6648,293.7804,84.4288,0.0082,0.0001,0.0025,0.0038,0.0142,0.0141,0.2474,0.0055,0.023,0.0137,0.035,0.0446,27.992,0.5037,0.7694,-7.312,0.2768,2.2523,0.0993
168.8407,375.3885,217.5946,0.0069,0.0,0.0039,0.0053,0.0086,0.0317,0.1952,0.0173,0.0187,0.0268,0.0299,0.0845,24.4304,0.385,0.7249,-7.58,0.1172,1.9392,0.1751
238.8872,203.1167,226.8151,0.0064,0.0001,0.0044,0.0049,0.0187,0.0125,0.2069,0.0108,0.0168,0.0235,0.0299,0.0434,30.1296,0.2587,0.7711,-5.6555,0.2126,2.4565,0.21
158.2034,374.4177,93.6157,0.0096,0.0,0.0017,0.0016,0.0182,0.0198,0.3571,0.016,0.0238,0.0213,0.0155,0.0169,19.5932,0.2666,0.7379,-7.6707,0.0279,2.8035,0.221
163.1546,193.4027,188.6717,0.0056,0.0001,0.0042,0.0024,0.0096,0.0281,0.1804,0.0168,0.0089,0.0077,0.0427,0.0853,20.8005,0.4179,0.7796,-7.0787,0.0485,2.5976,0.0769
216.6294,272.5527,231.2347,0.0091,0.0,0.0046,0.0019,0.0109,0.0177,0.3676,0.0048,0.0128,0.0124,0.0473,0.0527,32.7991,0.4992,0.7217,-5.5742,0.0545,2.1618,0.105
192.2346,367.1427,167.2389,0.0134,0.0001,0.0059,0.0047,0.0143,0.0192,0.336,0.017,0.0114,0.0265,0.022,0.0855,18.8194,0.4838,0.6933,-5.9161,0.2511,2.4781,0.0758
225.6448,569.8351,165.3778,0.0085,0.0,0.004,0.0026,0.0081,0.0196,0.2063,0.0117,0.0147,0.0084,0.0236,0.0058,18.7201,0.4513,0.6701,-5.619,0.0526,2.0744,0.0587
195.6342,127.495,232.0204,0.0111,0.0,0.006,0.0034,0.0095,0.0402,0.2844,0.0056,0.0161,0.014,0.0152,0.0649,31.9019,0.4052,0.784,-7.5353,0.1443,1.6504,0.0919
259.0333,341.7278,185.307,0.0071,0.0001,0.0051,0.0048,0.0029,0.02,0.3403,0.0181,0.0171,0.017,0.0407,0.0014,29.317,0.6124,0.7174,-6.4537,0.2122,1.7479,0.1594
230.7368,453.6313,196.2363,0.0057,0.0001,0.0062,0.0038,0.0153,0.0331,0.3759,0.0141,0.0195,0.0182,0.0254,0.0068,24.2864,0.3729,0.6651,-6.6193,0.0131,2.3055,0.2031
151.2437,542.9676,128.8288,0.0113,0.0001,0.0038,0.0035,0.017,0.0247,0.1511,0.0139,0.0068,0.025,0.0611,0.0345,27.9141,0.3179,0.6514,-6.8305,0.1457,2.0139,0.1419
253.7867,149.2249,236.4867,0.0097,0.0001,0.0029,0.0051,0.0098,0.0121,0.0937,0.0223,0.0237,0.0207,0.0402,0.0516,17.971,0.4486,0.7635,-6.0337,0.1296,2.4797,0.2472
207.9792,159.8428,117.9572,0.0077,0.0001,0.0031,0.0054,0.0163,0.0268,0.348,0.015,0.0194,0.0242,0.0513,0.0358,18.0009,0.3555,0.6636,-6.3624,0.0257,2.6205,0.0516
157.1617,421.482,225.124,0.0036,0.0,0.0032,0.0056,0.0115,0.0323,0.226,0.0139,0.0075,0.0097,0.061,0.0077,21.2635,0.4308,0.6376,-6.4198,0.2457,1.9795,0.0514
203.4673,239.5887,182.2494,0.0046,0.0,0.0025,0.0029,0.0106,0.0259,0.3585,0.0069,0.0067,0.0236,0.0682,0.0929,20.2526,0.3441,0.6803,-7.3693,0.1536,1.9774,0.1607
134.9715,225.5693,199.0555,0.0095,0.0,0.0045,0.0028,0.0138,0.0401,0.365,0.0225,0.0224,0.0154,0.0539,0.079,32.1628,0.286,0.7245,-6.4256,0.2919,2.0938,0.1794
199.863,531.1794,84.861,0.0078,0.0001,0.0056,0.0018,0.0175,0.0111,0.1362,0.0197,0.0174,0.0092,0.0157,0.0115,29.7327,0.6122,0.6768,-5.4742,0.1152,2.6996,0.1299
112.6131,283.9027,196.1411,0.0036,0.0001,0.0035,0.0013,0.0153,0.0215,0.2541,0.0053,0.0171,0.0101,0.0646,0.0886,27.6227,0.3374,0.6902,-6.3516,0.0672,2.1759,0.0747
156.9723,583.3509,91.6589,0.0128,0.0,0.004,0.0012,0.0031,0.0172,0.3132,0.0183,0.0201,0.0225,0.0388,0.0561,24.6851,0.4232,0.7772,-6.5378,0.194,2.4161,0.061
212.7137,523.0384,104.8183,0.0025,0.0001,0.0029,0.0046,0.0145,0.0365,0.2756,0.0158,0.0166,0.0141,0.0386,0.0078,21.9067,0.6123,0.727,-5.9306,0.0209,2.7346,0.2139
139.2673,431.1989,216.0605,0.0107,0.0,0.003,0.0037,0.0096,0.018,0.1548,0.0106,0.0206,0.0112,0.066,0.065,30.5619,0.4686,0.7767,-6.5476,0.0599,2.7643,0.1292
139.0951,264.436,131.6568,0.0119,0.0,0.0045,0.003,0.0185,0.01,0.3034,0.0192,0.0248,0.0213,0.0342,0.0412,29.668,0.6308,0.6972,-6.8772,0.2025,2.8198,0.1991
251.139,557.1019,124.3104,0.01,0.0,0.0036,0.0041,0.0135,0.0288,0.28,0.019,0.0156,0.0246,0.0276,0.0074,32.8919,0.56,0.6603,-5.8344,0.2194,2.8579,0.1373
180.6932,305.7226,180.1388,0.0101,0.0,0.0044,0.0037,0.0047,0.0389,0.2736,0.0162,0.0188,0.0085,0.0615,0.0571,24.823,0.2966,0.7771,-5.7146,0.2671,2.7096,0.1942
235.808,375.8028,146.0573,0.0065,0.0,0.0054,0.0025,0.0076,0.0322,0.3158,0.0154,0.0173,0.0249,0.0168,0.0882,27.3402,0.5592,0.7695,-5.6874,0.1267,1.7662,0.1066
132.3942,553.6496,178.2546,0.0046,0.0,0.0057,0.0023,0.0061,0.0232,0.2917,0.0096,0.018,0.0213,0.0576,0.0693,30.9559,0.5084,0.6434,-6.5003,0.1781,2.1926,0.1278
128.5711,555.0242,195.7572,0.0113,0.0,0.0044,0.005,0.0116,0.0227,0.3652,0.0061,0.016,0.0122,0.063,0.0267,21.5275,0.3203,0.7197,-5.9294,0.2616,1.7586,0.1367
177.595,124.7006,131.4513,0.008,0.0001,0.0059,0.0038,0.0167,0.0346,0.1798,0.0061,0.0231,0.024,0.0284,0.0468,32.6319,0.4342,0.7766,-7.6728,0.0942,1.6418,0.1847
159.9386,325.2621,100.3973,0.0136,0.0,0.003,0.0022,0.0037,0.0104,0.1225,0.0098,0.0122,0.0175,0.0239,0.0754,28.5917,0.3955,0.6927,-7.7911,0.065,2.2993,0.2372
123.7392,333.3668,98.93,0.0029,0.0,0.0018,0.003,0.0146,0.01,0.2573,0.0164,0.0113,0.0083,0.0279,0.052,23.1772,0.4924,0.7081,-7.2043,0.0661,2.1499,0.1527
160.5794,428.6924,78.4334,0.0075,0.0001,0.0043,0.0035,0.0179,0.0169,0.3928,0.005,0.0173,0.0137,0.0486,0.0016,22.8907,0.4237,0.6835,-6.862,0.0924,2.3752,0.2191
122.511,158.8096,131.9451,0.0082,0.0,0.0045,0.0024,0.0128,0.0131,0.3642,0.0147,0.0101,0.0266,0.0268,0.0847,29.171,0.2965,0.6856,-7.5929,0.1404,2.2515,0.1821
256.1658,327.7471,222.3166,0.0089,0.0001,0.0046,0.0011,0.0118,0.0367,0.299,0.0148,0.0095,0.0265,0.0183,0.085,25.071,0.4172,0.6302,-5.4798,0.2315,2.8061,0.1718
239.082,127.3985,230.7198,0.0104,0.0001,0.0024,0.0029,0.0106,0.0394,0.1451,0.0137,0.0097,0.0081,0.0569,0.0707,25.9792,0.4059,0.6691,-6.6279,0.1019,1.6537,0.1972
112.5918,210.5437,115.8072,0.011,0.0001,0.0059,0.0024,0.0068,0.0229,0.3506,0.0075,0.0214,0.018,0.0699,0.0888,27.1448,0.5147,0.7618,-6.9773,0.0843,2.7329,0.1231
125.943,276.8382,140.1333,0.0043,0.0001,0.0062,0.0036,0.0047,0.0098,0.3123,0.0102,0.0144,0.0088,0.0235,0.0281,22.9835,0.3669,0.7478,-5.7205,0.1354,1.7985,0.165
114.7437,481.5359,103.941,0.0057,0.0,0.0042,0.004,0.0119,0.0363,0.1899,0.0123,0.0126,0.0185,0.0429,0.029,31.7917,0.6284,0.6943,-5.9644,0.2186,1.4499,0.0599
234.7738,153.23,207.8505,0.0028,0.0,0.0015,0.0056,0.0153,0.0334,0.1755,0.0148,0.0179,0.0238,0.041,0.0235,18.0393,0.3539,0.7835,-5.4821,0.0906,1.6379,0.2067
196.925,362.8034,235.5523,0.0086,0.0,0.0027,0.0028,0.0039,0.0126,0.0925,0.0199,0.007,0.0264,0.0394,0.0386,30.9316,0.357,0.6549,-6.4688,0.1713,2.4647,0.0947
192.5325,191.3761,96.0989,0.0089,0.0001,0.0039,0.003,0.0045,0.0346,0.3142,0.0206,0.0096,0.0143,0.0241,0.0785,24.7432,0.3736,0.6957,-5.3011,0.0803,2.6271,0.1617
239.2669,485.0732,189.9684,0.0073,0.0001,0.0062,0.0029,0.007,0.0156,0.1087,0.0128,0.0134,0.0122,0.0148,0.0939,22.155,0.3967,0.7088,-6.05,0.0679,1.9157,0.0464
189.8814,177.0329,127.8361,0.0098,0.0,0.0039,0.003,0.0099,0.0133,0.1107,0.0101,0.0211,0.0099,0.0182,0.0332,23.3043,0.6442,0.7235,-6.3733,0.0258,2.0337,0.1272
201.9235,506.2685,89.8406,0.0083,0.0,0.004,0.004,0.0128,0.0366,0.2809,0.0092,0.0067,0.0148,0.0476,0.1061,21.9608,0.585,0.7649,-7.145,0.1684,2.0337,0.1756
137.1674,273.808,178.984,0.0099,0.0,0.0057,0.0053,0.0094,0.0168,0.3376,0.0054,0.0228,0.0093,0.0185,0.0926,20.432,0.369,0.6341,-6.0895,0.2768,1.479,0.0824
186.4514,412.2772,215.0615,0.0045,0.0,0.0015,0.0041,0.0033,0.0387,0.2887,0.0074,0.0209,0.0158,0.0629,0.0257,21.9788,0.6351,0.7797,-7.0897,0.0606,2.5232,0.0708
150.9507,339.4333,86.7316,0.0069,0.0,0.0032,0.0018,0.0109,0.0282,0.104,0.0098,0.0194,0.0116,0.0169,0.1044,32.5406,0.4142,0.7331,-5.8772,0.136,2.162,0.1457
175.7842,204.2708,237.5298,0.0119,0.0001,0.0039,0.0012,0.0115,0.0301,0.3673,0.0182,0.008,0.0073,0.0487,0.0545,29.5537,0.2672,0.6375,-6.5708,0.0112,2.6013,0.2413
193.6358,530.8883,140.3915,0.0112,0.0001,0.0009,0.0023,0.0169,0.0159,0.2368,0.0159,0.0144,0.0154,0.0351,0.003,26.9455,0.5746,0.7255,-7.6831,0.1742,2.3885,0.1981
212.8296,348.4795,94.4125,0.012,0.0,0.0055,0.0014,0.003,0.0384,0.2799,0.018,0.008,0.015,0.0287,0.0797,20.6378,0.4491,0.7301,-5.8276,0.2854,2.4743,0.2139
137.7472,139.8572,180.9973,0.0119,0.0,0.0025,0.0043,0.0156,0.0172,0.3794,0.014,0.0179,0.0177,0.0361,0.0095,20.5142,0.4251,0.7756,-6.9054,0.2337,1.7177,0.1919
231.3205,392.9322,88.0158,0.0098,0.0,0.0057,0.0016,0.0084,0.0383,0.2881,0.0077,0.0136,0.0204,0.0551,0.0664,30.0598,0.4608,0.7078,-5.9516,0.116,1.9393,0.2338
176.876,133.2629,174.2031,0.0037,0.0,0.0039,0.0034,0.0036,0.0326,0.3087,0.0207,0.0167,0.0236,0.0437,0.0309,20.5113,0.2576,0.6947,-7.8276,0.1473,2.4823,0.1218
237.4895,500.6355,185.6161,0.002,0.0001,0.0059,0.002,0.0146,0.0105,0.2987,0.0204,0.0218,0.0223,0.0645,0.025,22.3076,0.4902,0.6744,-7.2473,0.0069,1.8704,0.0646
145.6327,179.5965,90.1392,0.0058,0.0,0.005,0.0056,0.0071,0.0325,0.2573,0.0211,0.0144,0.0197,0.0289,0.0868,32.852,0.3199,0.6652,-7.0451,0.0128,2.0005,0.0923
259.5477,567.5054,131.9171,0.0101,0.0,0.0018,0.0014,0.0164,0.0158,0.1342,0.0094,0.023,0.0229,0.0306,0.0581,18.3995,0.5045,0.6823,-7.171,0.1352,2.7728,0.205
220.8762,291.4662,154.7024,0.0119,0.0,0.0019,0.0047,0.0163,0.0243,0.3632,0.0055,0.0149,0.0163,0.0616,0.0165,25.1246,0.3419,0.7023,-7.6077,0.051,2.592,0.2074
124.8584,459.9671,236.1316,0.0104,0.0,0.006,0.0047,0.0151,0.013,0.2329,0.0167,0.0121,0.0214,0.0585,0.0373,18.2751,0.4687,0.6319,-6.7655,0.1258,2.5273,0.1927
209.507,247.7874,122.4587,0.0135,0.0,0.0025,0.0035,0.0059,0.0289,0.2039,0.0203,0.0187,0.0229,0.0458,0.0156,20.2284,0.3035,0.6348,-7.0221,0.1613,2.3176,0.2452
239.1543,591.9986,191.2462,0.0048,0.0,0.0032,0.0044,0.0076,0.0186,0.3595,0.0204,0.0113,0.0267,0.0304,0.1028,20.2346,0.5976,0.7559,-6.4456,0.0067,1.6099,0.0581
184.5663,127.5122,162.7575,0.0043,0.0001,0.0022,0.0013,0.0119,0.0396,0.2708,0.0188,0.0137,0.0183,0.0669,0.0435,30.1261,0.2773,0.6594,-6.3317,0.2277,2.2367,0.1492
222.4528,377.5466,146.9682,0.0039,0.0,0.0044,0.0053,0.0183,0.0247,0.2233,0.0225,0.0173,0.0188,0.0578,0.0301,31.8728,0.3418,0.6409,-5.6805,0.0857,2.2376,0.171
156.7095,434.7528,96.6148,0.0095,0.0,0.003,0.0017,0.0178,0.0164,0.1838,0.0227,0.0143,0.0105,0.0322,0.0918,20.9969,0.3226,0.7752,-5.9787,0.1693,1.5512,0.2489
127.1999,378.9431,212.9966,0.0031,0.0001,0.0039,0.0042,0.0035,0.0379,0.1104,0.0095,0.0081,0.0249,0.0267,0.0497,29.3263,0.347,0.7598,-6.0906,0.1078,1.7871,0.2066
116.336,564.9903,226.0833,0.0114,0.0001,0.0032,0.0052,0.0142,0.0356,0.278,0.0202,0.0191,0.017,0.0379,0.0422,22.2807,0.2908,0.6305,-7.4389,0.029,2.8627,0.1276
256.643,224.1746,171.7592,0.0034,0.0,0.0031,0.0015,0.0126,0.0284,0.2523,0.008,0.0213,0.0093,0.0155,0.1028,20.9528,0.4892,0.7777,-7.6278,0.2186,1.6939,0.0925
182.7433,224.5774,111.1439,0.0043,0.0001,0.0025,0.0042,0.0158,0.0283,0.1171,0.0142,0.0168,0.0181,0.0253,0.0665,23.7434,0.4882,0.7578,-5.3317,0.1412,2.7655,0.0991
180.0832,262.643,86.1568,0.0069,0.0,0.0043,0.0028,0.013,0.013,0.3581,0.0105,0.0112,0.0182,0.0172,0.1048,22.408,0.3736,0.7065,-5.7423,0.1998,1.9384,0.2302
166.1867,301.5214,80.7591,0.0075,0.0,0.0042,0.0053,0.006,0.0224,0.3806,0.0116,0.0177,0.0126,0.0584,0.0446,21.7364,0.4899,0.7056,-7.2093,0.1013,2.7184,0.0724
234.5812,350.5295,138.5067,0.0117,0.0,0.0052,0.0032,0.0157,0.012,0.2578,0.0055,0.0218,0.0267,0.0569,0.0326,20.1176,0.3956,0.7633,-5.6241,0.117,1.6985,0.0868
172.2424,262.1019,89.4307,0.009,0.0001,0.0031,0.0046,0.0112,0.0339,0.3933,0.009,0.0228,0.0191,0.0459,0.0839,24.8479,0.5649,0.7591,-5.2999,0.2638,2.198,0.0819
170.3423,383.6595,207.4245,0.0064,0.0001,0.0055,0.0023,0.0057,0.0297,0.1044,0.0058,0.0149,0.0083,0.0321,0.0037,21.494,0.3662,0.7573,-6.4463,0.054,2.5668,0.1992
225.1439,252.2756,96.8583,0.002,0.0001,0.0056,0.0031,0.0129,0.0352,0.1503,0.011,0.0113,0.0255,0.0392,0.0077,25.9097,0.2944,0.6435,-5.9416,0.0535,2.5927,0.0683
126.3891,377.7373,120.3034,0.0058,0.0,0.0026,0.005,0.0028,0.0205,0.3982,0.0178,0.011,0.0144,0.0328,0.0994,22.1409,0.6052,0.7321,-6.5802,0.0835,2.235,0.2474
224.973,201.6896,114.1461,0.0106,0.0,0.0058,0.0049,0.0048,0.0409,0.3031,0.0127,0.0233,0.0123,0.0636,0.0015,32.0551,0.5472,0.6729,-7.3172,0.0124,2.3077,0.1783
205.1827,146.4744,90.6821,0.0105,0.0001,0.003,0.0037,0.0099,0.0308,0.171,0.0133,0.0176,0.0112,0.0518,0.0278,26.2378,0.337,0.7412,-7.626,0.0677,2.2069,0.1756
206.9065,254.5315,121.0845,0.0135,0.0,0.0021,0.0035,0.0139,0.0185,0.1694,0.012,0.0145,0.0169,0.0196,0.0852,25.4655,0.6285,0.7454,-6.9456,0.0077,2.4987,0.0884
185.8633,569.5386,95.5725,0.0053,0.0001,0.0028,0.0022,0.0139,0.0408,0.1741,0.0129,0.0248,0.009,0.0376,0.0164,27.4487,0.305,0.7337,-5.4427,0.1749,2.1772,0.2284
221.3643,319.5882,219.4617,0.0071,0.0001,0.0017,0.0033,0.0102,0.0217,0.3356,0.0159,0.0099,0.0072,0.0678,0.1049,28.7021,0.3335,0.6801,-6.1089,0.1468,2.5971,0.0976
201.2736,455.2641,165.3867,0.0062,0.0001,0.006,0.0053,0.005,0.0276,0.3948,0.0066,0.0221,0.0239,0.0553,0.0545,25.0894,0.6212,0.7141,-7.5026,0.1627,2.7391,0.1844
219.9531,247.9523,178.0573,0.0119,0.0,0.0031,0.0041,0.0107,0.0109,0.2279,0.0145,0.0204,0.0267,0.037,0.0172,22.3192,0.2941,0.7733,-6.6196,0.0731,2.1692,0.114
130.2215,582.6732,103.0336,0.0044,0.0001,0.0054,0.0051,0.0067,0.0308,0.0964,0.0094,0.0223,0.0184,0.063,0.0985,29.9948,0.4033,0.7298,-6.2159,0.0814,2.2003,0.0539
255.0198,536.4718,203.0413,0.0072,0.0,0.0025,0.0021,0.0099,0.0223,0.2621,0.0218,0.0064,0.0232,0.0593,0.0803,26.0951,0.6601,0.696,-7.3868,0.2356,2.3947,0.2433
212.2112,128.2489,134.5962,0.0068,0.0,0.0051,0.0024,0.0047,0.0345,0.1734,0.0084,0.016,0.0203,0.0568,0.077,21.9667,0.4694,0.7655,-7.3538,0.1584,2.7028,0.2325
242.0446,461.4947,166.8058,0.004,0.0,0.0012,0.0036,0.0104,0.0315,0.0958,0.009,0.0122,0.0197,0.0279,0.0738,30.823,0.434,0.751,-7.4461,0.0817,1.6034,0.1552
125.3641,487.5412,75.7249,0.005,0.0001,0.0026,0.0042,0.006,0.0337,0.3261,0.0075,0.0128,0.02,0.0163,0.0026,28.4421,0.3941,0.7827,-7.1318,0.1086,1.6363,0.2183
113.3592,326.0592,224.3057,0.0062,0.0,0.0044,0.0054,0.0096,0.0262,0.1725,0.0184,0.0113,0.0213,0.0597,0.0738,22.6957,0.5455,0.7523,-6.3648,0.0064,1.4465,0.0755
157.3048,162.0065,161.4434,0.0092,0.0001,0.0053,0.0056,0.015,0.0189,0.267,0.0062,0.0126,0.0254,0.0462,0.105,19.8172,0.4546,0.753,-6.8161,0.143,2.6733,0.2412
140.3692,298.6267,202.9694,0.0126,0.0,0.0023,0.0051,0.0069,0.0225,0.3129,0.0051,0.0229,0.0077,0.0262,0.0136,24.7607,0.3243,0.7031,-6.1521,0.2766,1.7987,0.1887
114.7567,401.7268,216.4485,0.0035,0.0,0.0019,0.005,0.0145,0.0402,0.2999,0.005,0.0189,0.0103,0.052,0.0923,27.8009,0.2884,0.6904,-6.2568,0.1415,2.6794,0.24
150.0686,429.1413,223.0228,0.0051,0.0001,0.0055,0.0046,0.0052,0.0232,0.3066,0.021,0.0177,0.0198,0.0488,0.0501,25.2507,0.3584,0.7122,-7.2373,0.2772,2.1469,0.2014
135.8874,398.3657,190.2728,0.0088,0.0001,0.004,0.0042,0.01,0.0211,0.2207,0.0096,0.0061,0.0126,0.0507,0.0457,22.7534,0.5465,0.6608,-5.39,0.2298,1.875,0.0667
129.3998,159.6244,120.5372,0.011,0.0,0.0012,0.0046,0.0123,0.0362,0.1855,0.0066,0.0182,0.0222,0.0446,0.0349,25.0228,0.46,0.76,-6.5108,0.0155,2.0664,0.111
140.5595,488.364,106.6325,0.0105,0.0,0.005,0.0035,0.0148,0.01,0.243,0.021,0.0166,0.0188,0.0374,0.024,19.3029,0.3603,0.7636,-5.8424,0.2231,2.4805,0.1415
194.4315,115.4912,166.4875,0.0136,0.0,0.0025,0.004,0.0157,0.0287,0.2149,0.0057,0.0124,0.0117,0.0671,0.058,23.0646,0.2961,0.7456,-7.1949,0.0125,2.5981,0.1358
199.1898,389.1918,199.7182,0.0069,0.0001,0.0048,0.0029,0.0103,0.0389,0.2657,0.0198,0.0187,0.0256,0.0543,0.0495,30.5151,0.4439,0.6833,-6.1239,0.099,1.5215,0.2117
164.9025,305.3593,172.2928,0.0058,0.0001,0.0046,0.0025,0.0181,0.0344,0.1651,0.0111,0.0134,0.0237,0.0572,0.0224,26.3816,0.5813,0.6551,-7.0515,0.1102,1.6594,0.2283
142.9468,574.2665,90.1321,0.0087,0.0,0.0057,0.0055,0.0171,0.0378,0.1845,0.0141,0.0197,0.0085,0.0683,0.0694,30.6427,0.3046,0.7445,-5.6295,0.2761,2.0217,0.1666
165.6888,232.1573,189.1968,0.0118,0.0,0.005,0.0029,0.0115,0.0246,0.2616,0.0205,0.0234,0.0184,0.0659,0.082,18.5562,0.5443,0.7696,-7.0609,0.1305,2.6207,0.1926
187.8433,404.4227,184.4612,0.0105,0.0,0.0045,0.0021,0.0102,0.0265,0.2516,0.0097,0.011,0.0239,0.0261,0.0245,24.1679,0.3945,0.6494,-5.2901,0.059,2.723,0.2409
188.266,402.5101,189.6988,0.0057,0.0,0.0032,0.004,0.0041,0.0105,0.2639,0.015,0.0157,0.0192,0.0164,0.0902,21.5509,0.6564,0.6599,-6.2717,0.2857,1.6198,0.2492
231.6745,315.18,232.5408,0.0083,0.0001,0.0057,0.0017,0.0057,0.0102,0.1935,0.0057,0.0104,0.0195,0.0481,0.0528,23.573,0.6514,0.7011,-5.5985,0.1435,2.6212,0.1151
223.3931,507.841,106.8792,0.0092,0.0,0.0019,0.0018,0.0111,0.0197,0.4034,0.0204,0.018,0.0106,0.0579,0.1003,27.3603,0.5019,0.6881,-7.7267,0.1846,1.9804,0.1918
239.1656,566.957,136.9372,0.0033,0.0001,0.0041,0.0048,0.0117,0.0287,0.2891,0.0083,0.0198,0.0108,0.018,0.0748,20.7699,0.5998,0.7508,-7.5409,0.116,1.4965,0.2208
192.4589,115.0095,106.8582,0.0022,0.0,0.0054,0.0035,0.0144,0.028,0.0972,0.0162,0.0131,0.0114,0.0496,0.0975,19.8558,0.4358,0.6827,-5.9967,0.2546,2.225,0.1879
151.0586,132.5367,112.6458,0.005,0.0001,0.0026,0.0023,0.0121,0.0138,0.3593,0.0207,0.0068,0.0249,0.0587,0.0739,30.0343,0.4446,0.6881,-6.4942,0.2508,2.6179,0.2411
184.364,226.4441,124.4611,0.0086,0.0,0.0028,0.0053,0.0048,0.0229,0.0881,0.0103,0.0127,0.0228,0.031,0.0385,25.1387,0.413,0.7839,-6.3731,0.2557,2.8105,0.1165
118.1969,226.4537,199.6194,0.0105,0.0001,0.0026,0.0022,0.0158,0.0272,0.3083,0.0212,0.0075,0.0159,0.0312,0.1043,31.2588,0.6615,0.7488,-5.281,0.0861,2.6021,0.1409
247.4251,151.9855,219.2795,0.0111,0.0,0.0055,0.0053,0.0071,0.0199,0.203,0.0121,0.0086,0.0261,0.039,0.052,31.1407,0.3633,0.6883,-7.8986,0.0579,2.3052,0.2468
127.1481,192.8097,97.7686,0.0055,0.0,0.0022,0.0012,0.0065,0.0201,0.1334,0.0165,0.012,0.0163,0.0643,0.0351,32.0366,0.3091,0.6314,-5.7442,0.008,2.6454,0.2085
207.6998,557.0678,115.8934,0.0072,0.0001,0.0017,0.0029,0.0111,0.04,0.3087,0.0217,0.0068,0.0236,0.0656,0.0545,22.8259,0.6447,0.6707,-5.4119,0.1602,2.2942,0.2427
248.3836,321.2749,77.5141,0.0036,0.0001,0.0026,0.0034,0.0145,0.0277,0.2439,0.0123,0.0064,0.0234,0.0233,0.0181,22.5748,0.3921,0.7773,-7.52,0.1655,1.5329,0.106
245.9856,451.7209,208.4071,0.0132,0.0,0.0027,0.0033,0.01,0.0206,0.1566,0.0149,0.0122,0.0143,0.0182,0.028,33.0267,0.5628,0.756,-5.9249,0.0535,2.1912,0.2183
144.1174,365.1332,203.3956,0.0085,0.0001,0.0016,0.005,0.003,0.0268,0.1625,0.0065,0.0188,0.0078,0.024,0.0832,24.5506,0.5393,0.7247,-7.1283,0.0664,2.0038,0.0999
133.5039,407.5176,146.9077,0.0064,0.0,0.0029,0.0019,0.0038,0.0274,0.3409,0.0084,0.0193,0.0242,0.0667,0.0332,23.6072,0.2646,0.7798,-6.4899,0.1276,2.819,0.2267
233.653,494.1603,192.4159,0.0029,0.0001,0.0056,0.0027,0.0079,0.0366,0.2372,0.0194,0.0083,0.0119,0.03,0.0679,20.1207,0.4794,0.7097,-6.9584,0.0994,1.5058,0.1606
122.4942,357.0957,165.3669,0.0091,0.0001,0.0025,0.0021,0.0156,0.0218,0.2236,0.0189,0.0127,0.0171,0.045,0.0747,25.5964,0.2863,0.7421,-6.9517,0.1534,2.7597,0.0835
201.9886,493.3911,107.162,0.0089,0.0001,0.0032,0.0042,0.0095,0.018,0.2121,0.0193,0.0068,0.0264,0.0364,0.0336,26.2295,0.2639,0.7084,-7.5453,0.2546,2.2046,0.0691
228.8273,320.2026,134.9298,0.0084,0.0,0.0036,0.0055,0.016,0.0327,0.3883,0.0074,0.0142,0.0179,0.0144,0.1043,20.034,0.5215,0.7355,-6.3493,0.0134,1.4798,0.0791
255.4507,341.5747,114.177,0.011,0.0,0.0045,0.0044,0.0054,0.0272,0.3708,0.0158,0.0061,0.0231,0.0306,0.0022,26.5942,0.3241,0.7794,-6.3527,0.0266,2.847,0.0706
224.3135,477.0672,161.1349,0.0103,0.0,0.0015,0.0018,0.0122,0.018,0.1453,0.0125,0.0162,0.0092,0.0238,0.0894,27.6486,0.6054,0.7578,-6.3721,0.1581,1.9639,0.1019
139.3441,327.4102,194.5654,0.004,0.0001,0.0025,0.0043,0.0171,0.0286,0.2373,0.0162,0.0169,0.0202,0.0269,0.0138,24.5277,0.4828,0.7325,-6.3481,0.0278,1.5511,0.103
198.7312,488.3669,158.3908,0.0031,0.0001,0.0013,0.005,0.014,0.0315,0.3832,0.0148,0.0164,0.0171,0.0553,0.0423,32.9052,0.2977,0.6699,-5.7541,0.042,2.2558,0.1308
244.9127,298.1246,155.3065,0.0026,0.0001,0.0061,0.0031,0.0142,0.0296,0.1709,0.0092,0.0138,0.025,0.0538,0.0565,28.906,0.3183,0.6868,-7.8647,0.082,2.3625,0.1069
147.817,327.8558,143.4627,0.0072,0.0,0.0018,0.0052,0.0088,0.01,0.3902,0.0076,0.0141,0.027,0.056,0.1023,20.5296,0.6017,0.6275,-7.1673,0.0712,2.837,0.1321
